Date,Order Number,Currency,Sub-total,Shipping,Tax,Total,Earning,Status,Coupon Code,Products
09-Mar-2023,78694,USD,1664.54,0,116.53,1781.07,133.16,approved,"SPD100OFF, SPD100OFF","xTool D1 Pro/D1 Extension Kit - Metal Grey / Extension Kit, Free Material Mystery Box for Machines, xTool D1 Pro 20W Desktop Laser Engraver Cutting Machine - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1, For RA2 Pro Tracking number, For xTool D1 Pro/D1 Air Assist Set Tracking number"
06-Mar-2023,78302,USD,1478.99,0,88.74,1567.73,118.32,approved,"HLMS, HLMS",xTool D1 Pro 20W Desktop Laser Engraver Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)
05-Mar-2023,78115,USD,2278.97,0,168.06,2447.03,182.32,approved,,"xTool Enclosure: foldable and smoke-proof cover for D1/D1 Pro and other laser engravers - Enclosure / US Plug (110V), xTool D1 Pro 10W + 40W Laser Cutting Bundle - Metal Grey / D1 Pro 10W Machine + RA2 Pro + Risers (8 Packs) + Air Assist + 40W Laser Module / US Plug (110V)"
04-Mar-2023,77981,USD,2193.99,0,131.65,2325.64,175.52,approved,"HLMS, HLMS","xTool D1 Pro Blue & Infrared Laser Bundle - Golden Red / 20W / US Plug (110V), xTool RA2 Pro for D1 Pro/D1 + Risers (8 Packs) - Golden Red, xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1"
01-Mar-2023,77518,USD,1357.97,0,106.16,1464.13,105.63,approved,"QG170PZ9ZCP8W, QG170PZ9ZCP8W","xToolCare for D1 Pro - for D1 Pro 10W, xTool D1 Pro 10W Desktop Laser Engraver Cutting Machine - Metal Grey / D1 Pro 10W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V), xTool D1 Pro/D1 Extension Kit - Metal Grey / Extension Kit, xTool Fire Safety Set: Auto Fire Detection, Fire Extinguishing - Fire Safety Set / US Plug (110V), For RA2 Pro Tracking number, For xTool D1 Pro/D1 Air Assist Set Tracking number"
01-Mar-2023,77496,USD,1758.98,0,111.93,1870.91,140.72,approved,,"xToolCare for D1 Pro - for D1 Pro 20W, xTool D1 Pro 20W Desktop Laser Engraver Cutting Machine - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V), For xTool D1 Pro/D1 Air Assist Set Tracking number, For RA2 Pro Tracking number"
27-Feb-2023,77244,USD,79.99,0,0.00,79.99,6.4,approved,,xToolCare for D1 Pro - for D1 Pro 10W
25-Feb-2023,77086,USD,900,0,77.40,977.4,72,approved,"XCCA10tbj9j2cqwq, XCCA10tbj9j2cqwq",xTool 40W Laser Module for D1 Pro - Golden Red
24-Feb-2023,76969,USD,1379.99,0,125.58,1505.57,110.4,approved,"XOXO80, XOXO80","xTool D1 Pro 20W Desktop Laser Engraver Cutting Machine - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) / US Plug (110V), For RA2 Pro Tracking number"
23-Feb-2023,76641,USD,968.29,0,58.09,1026.38,60.67,approved,"XOXO80, XOXO80","xTool D1 Laser Engraver Cutting Machine (Refurbished) - 10W / Refurbished D1 + RA1 + Risers (8 Packs) + 20W Laser Module + FREE Parts Kit, xTool D1 Pro/D1 Air Assist Set - US Plug (110V)"
21-Feb-2023,76380,USD,257,0,17.99,274.99,20.56,approved,"WELCOME10, WELCOME10",xTool RA2 Pro - for D1 Pro Metal Grey
16-Feb-2023,75583,USD,179.99,0,14.40,194.39,14.4,approved,"FREEZNDKQC2T, FREEZNDKQC2T","xTool D1 Pro/D1 Extension Kit - Golden Red / Extension Kit, xTool Extension Cable for D1 Pro 40W Laser Module"
14-Feb-2023,75374,USD,0,0,214.37,1863.37,0,approved,XOXO150,xTool M1 10W Household Kit - Laser Engraving and Blade Cutting - US Plug (110V)
07-Feb-2023,74352,USD,1867.97,0,103.19,1971.16,147.22,approved,XOXO150,"xTool Honeycomb Working Panel Set for D1 Pro/D1, Material Package - Laser Material Explore Kit (111pcs), xToolCare for D1 Pro - for D1 Pro 20W, xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)"
04-Feb-2023,73942,USD,162,0,9.72,171.72,9.72,approved,XCCA10tbj9j2cqwq,xTool Enclosure: foldable and smoke-proof cover for D1/D1 Pro and other laser engravers - Enclosure / US Plug (110V)
03-Feb-2023,73811,USD,1361.54,0,119.15,1480.69,81.69,approved,XOXO150 | BUY3SAVE1 #535908,"Pine Cube Set (200pcs), 14k/18k Gold Plated Pendant - 14K Gold Plated Heart-shaped Lettering Pendant (20pcs), Metal Hip Flask Set (4pcs), xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) / US Plug (110V)"
01-Feb-2023,73634,USD,129,0,0.00,129,7.74,approved,,xTool  Payment for after-sales fees
01-Feb-2023,73563,USD,527.99,0,36.96,564.95,31.68,approved,,"xTool M1 Air Assist Set - US Plug (110V), xTool M1 Riser Base with Honeycomb Panel - For US, Material Package - xTool M1 Premium Material Box (245pcs)"
01-Feb-2023,73510,USD,1566.99,330,0.00,1896.99,94.02,approved,XOXO150,"xTool M1: The Ultimate Gift-making Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe (RA2 Pro) / AU Plug (220V), xTool M1 Air Assist Set - AU Plug (220V), xTool M1 Riser Base with Honeycomb Panel - For AU, xTool 60° Blade of M1 (5 packs), xTool Honeycomb Material Pin"
31-Jan-2023,73405,USD,879.99,0,68.20,948.19,52.8,approved,XCCNEW80DgtncTEO,xTool D1 Pro Laser Engraver - Golden Red / D1 Pro 10W + RA2 Pro + Risers (8 Packs) / US Plug (110V)
25-Jan-2023,72687,USD,1119.99,0,92.40,1212.39,89.6,approved,XCCNEW80GLke89X9,xTool D1 Pro Laser Engraver - Golden Red / D1 Pro 20W / US Plug (110V)
23-Jan-2023,72431,USD,3228.98,0,234.10,3463.08,258.32,approved,XOXO150,"xTool D1 Pro 20W Advanced Jewelry Kit - Laser Engraver - Golden Red / US Plug (110V), [Pre-order] xTool 40W Laser Module for D1 Pro - Golden Red, xTool D1 Pro/D1 Extension Kit - Golden Red / Extension Kit"
23-Jan-2023,72384,USD,808.99,0,44.49,853.48,64.72,approved,SIMPLYCODES10,"xTool D1 Pro Laser Engraver - Metal Grey / D1 Pro 10W / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1"
19-Jan-2023,71826,USD,2156.97,0,199.53,2356.5,170.16,approved,,"xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro/D1 Extension Kit - Golden Red / Extension Kit + Honeycomb Working Panel Set, Material Package - Laser Material Explore Kit (111pcs), xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)"
13-Jan-2023,70934,USD,636.99,0,52.58,689.57,43.96,approved,,"xTool Air Assist Set - for D1 Pro/D1 / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool Risers for xTool D1 Pro/D1 (4 packs) - Metal Grey, Refurbished xTool D1 Laser Engraver - 5W / Refurbished D1 + RA1 + Risers (8 Packs)"
12-Jan-2023,70931,USD,1708,0,93.94,1801.94,102.48,approved,XCCNEW80vi04QmoB,"[Crowdfunding] xTool F1: An Ultra-fast IR & Diode Laser Engraver at Hand - Mint Green / xTool F1 + RA2 Pro / US Plug (110V), [Tracking Number] RA2 Pro for xTool F1"
12-Jan-2023,70916,USD,278,0,19.46,297.46,22.24,approved,,"xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1"
10-Jan-2023,70420,USD,1527.97,0,91.68,1619.65,122.24,approved,,"xTool Safety goggles, xTool D1 Pro Laser Engraver - Golden Red / D1 Pro 20W / US Plug (110V), xTool Risers for xTool D1 Pro/D1 (4 packs) - Golden Red, xTool Air Assist Set - for D1 Pro/D1 / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1"
10-Jan-2023,70411,USD,1657,0,99.42,1756.42,99.42,approved,,"xTool M1: The Ultimate Gift-making Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe (RA2 Pro) / US Plug (110V), xTool M1 Air Assist Set - US Plug (110V), xTool M1 Riser Base with Honeycomb Panel - For US"
08-Jan-2023,70175,USD,1199.99,0,109.50,1309.49,96,approved,,xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W / US Plug (110V)
08-Jan-2023,70087,USD,1459.99,0,107.67,1567.66,116.8,approved,,xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) / US Plug (110V)
08-Jan-2023,70073,USD,238.99,0,14.34,253.33,14.52,approved,,"xTool Risers for xTool D1 Pro/D1 (4 packs) - Metal Grey, Refurbished xTool D1 Laser Engraver - 5W / Refurbished D1"
06-Jan-2023,69620,USD,2199,80,296.27,2575.27,175.92,approved,,xTool D1 Pro 20W Advanced Jewelry Kit - Laser Engraver - Golden Red / US Plug (110V)
03-Jan-2023,69030,USD,706.3,0,46.79,753.09,56.5,approved,,"xTool RA2 Pro for D1 Pro/D1 + Risers (8 Packs) - Metal Grey, 20W Diode Laser Module for xTool D1"
26-Dec-2022,67310,USD,1317.08,0,108.65,1425.73,105.37,approved,D1PROBOX50,"xTool Air Assist Set - for D1 Pro/D1 / US Plug (110V), xTool D1 Pro/D1 Extension Kit - Golden Red / Extension Kit, xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W / US Plug (110V)"
26-Dec-2022,67076,USD,250.2,0,16.58,266.78,20.02,approved,,"xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro/D1 Air Assist Set - US Plug (110V)"
25-Dec-2022,66862,USD,1389.09,0,111.13,1500.22,111.13,approved,D1PROBOX50,xTool D1 Pro Laser Engraver - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)
25-Dec-2022,66820,USD,250.2,0,80.32,960.51,20.02,approved,,"xTool D1 Pro Laser Engraver - Golden Red / D1 Pro 10W / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro/D1 Air Assist Set - US Plug (110V)"
23-Dec-2022,66470,USD,142.99,0,0.00,142.99,11.44,approved,thank,xToolCare for D1 Pro - for D1 Pro 20W
23-Dec-2022,66449,USD,1389.09,0,0.00,1389.09,111.13,approved,D1PROBOX50,xTool D1 Pro Laser Engraver - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)
19-Dec-2022,65515,USD,179.1,0,13.44,192.54,10.75,approved,,xTool M1 Riser Base with Honeycomb Panel - US Plug (110V)
18-Dec-2022,65395,USD,2517.26,0,176.19,2693.45,170.44,approved,,"xTool 1064nm Infrared Laser Module - Infrared laser module for plastic and all-metal engraving - For D1 Pro (Golden Red), xTool Enclosure: foldable and smoke-proof cover for D1/D1 Pro and other laser engravers - Enclosure / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro/D1 Extension Kit - Metal Grey / Extension Kit, Material Package - Laser Material Explore Kit (111pcs), xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)"
16-Dec-2022,64987,USD,215.09,0,138.93,2063.12,15.77,approved,,"xTool Air Assist Set - for M1 / US Plug (110V), xToolCare for M1 - for M1 5W, xTool M1: The Ultimate Gift-making Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe (RA2 Pro + Smoke Purifier) / US Plug (110V)"
16-Dec-2022,64896,USD,322.38,0,28.04,350.42,25.79,approved,XCCA10WiWmPis2Kk,xTool D1 Pro/D1 Extension Kit - Golden Red / Extension Kit + 2*Honeycomb Working Panel Set
15-Dec-2022,64778,USD,179.1,0,14.80,193.9,10.75,approved,,xTool M1 Riser Base with Honeycomb Panel - US Plug (110V)
15-Dec-2022,64627,USD,1439.09,0,86.35,1525.44,86.35,approved,,xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)
15-Dec-2022,64590,USD,32.39,15,1.78,49.17,2.59,approved,,xTool Professional Laser Safety Goggles for 180nm-540nm Wavelength Laser Protection
14-Dec-2022,64550,USD,1564.19,0,109.50,1673.69,96.35,approved,,"xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)"
14-Dec-2022,64490,USD,2428.59,0,154.22,2582.81,194.29,approved,XT-BMA50j3DWY0Wq,"xTool Safety Goggles for Laser 190nm460nm & 800nm1100nm, xTool D1 Pro 20W Advanced Productivity Kit - Laser Engraver - Golden Red / US Plug (110V)"
13-Dec-2022,64215,USD,128.79,0,10.64,139.43,7.73,approved,XCCA10WiWmPis2Kk,xTool M1 Air Assist Set - US Plug (110V)
13-Dec-2022,64206,USD,899,0,37.98,936.98,71.92,approved,,"xTool D1 Pro 10W Basic Gift-making Kit - Laser Engraver - Golden Red / US Plug (110V), For RA2 Pro Tracking number, [Tracking Number] Gift-making - xTool Gift-making Kit - Advanced - jewelry"
13-Dec-2022,64100,USD,1319.75,0,38.55,1358.3,79.19,approved,XCCA10WiWmPis2Kk,"xTool Risers for xTool D1 Pro/D1 (4 packs) - Metal Grey, xTool Air Assist Set - for D1 Pro/D1 / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 20W / US Plug (110V), [XCC Free] xTool Laser Material Premium Box (54pcs) - XCC Member"
11-Dec-2022,63798,USD,1163.19,0,93.05,1256.24,72.46,approved,XTOOLOFFICIAL,"xTool Risers for xTool D1 Pro/D1 (4 packs) - Golden Red, xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool D1 Pro Laser Engraver - Golden Red / D1 Pro 20W / US Plug (110V)"
11-Dec-2022,63765,USD,975.05,0,58.51,1033.56,78,approved,XCCA10WiWmPis2Kk,"xTool RA2 Pro for D1 Pro/D1 + Risers (8 Packs) - Golden Red, xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 10W / US Plug (110V)"
11-Dec-2022,63699,USD,312.28,0,23.41,335.69,24.98,approved,,"xTool Honeycomb Material Pin, xTool Risers for xTool D1 Pro/D1 (4 packs) - Metal Grey, xTool D1 Pro/D1 Extension Kit - Metal Grey / Extension Kit + Honeycomb Working Panel Set"
11-Dec-2022,63698,USD,1583.08,0,125.20,1708.28,126.65,approved,,"xToolCare for D1 Pro - for D1 Pro 20W, xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)"
07-Dec-2022,62847,USD,1330.2,0,96.44,1426.64,106.42,approved,JTxTool,"xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro/D1 Air Assist Set - US Plug (110V)"
06-Dec-2022,62631,USD,504.99,0,31.56,536.55,40.4,approved,XCCNEW100DdDope8,"xTool D1 Pro 5W/10W/20W Parts Kit - For xTool D1 Pro 5W/10W, xTool 1064nm Infrared Laser Module - Infrared laser module for plastic and all-metal engraving - For D1 Pro (Golden Red)"
06-Dec-2022,62579,USD,28.99,15,3.30,47.29,2.32,approved,thank,xTool Honeycomb Material Pin
05-Dec-2022,62394,USD,2263.99,0,169.81,2433.8,181.12,approved,XTOOLOFFICIAL,"xTool D1 Pro 2-in-1 Kit: 455nm Blue Laser & 1064nm Infrared Laser Engraver - Metal Grey / 20W / US Plug (110V), xTool RA2 Pro for D1 Pro/D1 + Risers (8 Packs) - Metal Grey, xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1"
01-Dec-2022,61504,USD,1193.07,0,77.28,1270.35,78.47,approved,CYBERMONDAY50,"xToolCare for D1 Pro - for D1 Pro 10W, xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 10W + RA2 Pro + Risers (8 Packs) / AU Plug (220V), xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool D1 Pro/D1 Extension Kit - Metal Grey / Extension Kit, Tip"
28-Nov-2022,60144,USD,703.54,0,35.17,738.71,56.28,approved,CYBERMONDAY20,"xTool Enclosure: foldable and smoke-proof cover for D1/D1 Pro and other laser engravers - Enclosure / US Plug (110V), xTool Smoke Purifier - US Plug (110V)"
27-Nov-2022,60069,USD,1697.28,0,118.81,1816.09,135.78,approved,CYBERMONDAY100,"xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V), xTool D1 Pro/D1 Extension Kit - Golden Red / Extension Kit + 2*Honeycomb Working Panel Set"
27-Nov-2022,60041,USD,759.38,0,75.94,835.32,48.47,approved,CYBERMONDAY20,"xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 10W / AU Plug (220V), xTool Enclosure: foldable and smoke-proof cover for D1/D1 Pro and other laser engravers - Enclosure / AU Plug (220V)"
26-Nov-2022,59624,USD,143.1,0,12.52,155.62,8.59,approved,,xTool M1 Air Assist Set - US Plug (110V)
25-Nov-2022,59275,USD,1842.19,0,151.98,1994.17,147.38,approved,BLACKFRIDAY100,"xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V), xTool 1064nm Infrared Laser Module - Infrared laser module for plastic and all-metal engraving - For D1 Pro (Golden Red)"
25-Nov-2022,59263,USD,277.19,0,13.87,291.06,22.18,approved,,"xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool Honeycomb Material Pin, xTool Honeycomb Working Panel Set for D1 Pro/D1"
25-Nov-2022,59113,USD,1263.99,0,63.20,1327.19,75.84,approved,BLACKFRIDAY50,xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) / US Plug (110V)
25-Nov-2022,58832,USD,1029.99,0,65.40,1095.39,82.4,approved,XTOOLOFFICIAL,xTool D1 Pro: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 20W / US Plug (110V)
24-Nov-2022,58453,USD,1514.19,0,90.85,1605.04,93.27,approved,BLACKFRIDAY50,"xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1"
21-Nov-2022,57831,USD,1263.99,0,91.63,1355.62,75.84,approved,BLACKFRIDAY50,xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Metal Grey / D1 Pro 20W + RA2 Pro + Risers (8 Packs) / US Plug (110V)
21-Nov-2022,57621,USD,2616.63,0,157.00,2773.63,198.2,approved,BLACKFRIDAY200,"xTool RA2 Pro for D1 Pro/D1 + Risers (8 Packs) - Metal Grey, xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1, [Winter Kit] xTool Smoke Purifier with Filter Replacement Kit - US Plug (110V), xTool Enclosure: foldable and smoke-proof cover for D1/D1 Pro and other laser engravers - Enclosure / US Plug (110V), xTool D1 Pro 2-in-1 Kit: 455nm Blue Laser & 1064nm Infrared Laser - Golden Red / 20W / US Plug (110V)"
19-Nov-2022,57118,USD,123.58,0,9.88,133.46,7.41,approved,XCCM15l2A3PTtIPk,"1/8"" Basswood Plywood (30pcs)"
17-Nov-2022,56687,USD,1743.18,0,132.56,1875.74,139.45,approved,BLACKFRIDAY100,"xTool Air Assist Set - for D1 Pro/D1 / US Plug (110V), xToolCare for D1 Pro - for D1 Pro 20W, xTool D1 Pro 2-in-1 Kit: 455nm Blue Laser & 1064nm Infrared Laser - Golden Red / 20W / US Plug (110V)"
16-Nov-2022,56128,USD,3568.99,0,247.43,3816.42,214.14,approved,BLACKFRIDAY200,"xToolCare for Laserbox Rotary - for Laserbox Rotary 40W, Refurbished Laserbox Rotary 40W (CO2) - Refurbished Laserbox Rotary+Rotary Attachment+Smart Smoke Purifier"
12-Nov-2022,55485,USD,864,0,51.84,915.84,51.84,approved,MoBxTool,xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 10W + RA2 Pro + Risers (8 Packs) / US Plug (110V)
08-Nov-2022,54944,USD,1438.98,10,90.03,1529.01,114.92,approved,,"xTool Air Assist Set - for M1 / US Plug (110V), xTool D1 Pro 20W / 10W: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W / US Plug (110V), xToolCare for D1 Pro - for D1 Pro 5W, Tip"
04-Nov-2022,54559,USD,2429.1,0,236.84,2665.94,194.33,approved,MoBxTool,xTool D1 Pro 20W Productivity Kit-Advanced - US Plug (110V)
03-Nov-2022,54349,USD,1564.2,0,109.50,1673.7,125.14,approved,BDBuildxTool,"xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro 20W / 10W: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)"
27-Oct-2022,53119,USD,1341.36,0,107.30,1448.66,80.48,approved,XTHALLOWEEN,"xTool M1 Air Assist Set - US Plug (110V), xTool M1: The Ultimate Gift-making Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe (RA2 Pro) / US Plug (110V), Free Halloween Costume Kit86pcs	KA020353000-P4020020-KA020198000-P4020001"
26-Oct-2022,52930,USD,644,33.54,0.00,677.54,51.52,approved,XTHALLOWEEN,xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 10W / AU Plug (220V)
25-Oct-2022,52860,USD,2247.58,0,196.68,2444.26,179.09,approved,MoBxTool,"xTool 1064nm Infrared Laser Module - Infrared laser module for plastic and all-metal engraving - For D1 Pro (Golden Red), xTool D1 Pro : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W / US Plug (110V), xTool RA2 Pro - for D1 Pro Golden Red, xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro/D1 Air Assist Set - US Plug (110V), [U.S. Only] Halloween xLight S1: Strip Light"
25-Oct-2022,52780,USD,1598.96,0,127.92,1726.88,127.92,approved,XTHALLOWEEN,"xTool Honeycomb Working Panel Set for D1 Pro/D1, xTool D1 Pro 20W / 10W: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - Golden Red / D1 Pro 20W + RA2 Pro + Risers (8 Packs) + Air Assist / US Plug (110V)"
